i,j
24148,18961
24200,18961
24418,18961
25261,18961
25499,18961
25588,18961
25726,18961
27209,18961
27292,18961
27897,18961
28455,18961
28505,18961
28592,18961
28721,18961
29248,18961
29617,18961
29680,18961
29893,18961
30348,18961
30366,18961
30955,18961
31115,18961
31169,18961
31349,18961
31700,18961
31817,18961
31881,18961
533,18962
1029,18962
4456,18962
7299,18962
15481,18962
19019,18962
19181,18962
19749,18962
20276,18962
21463,18962
21607,18962
25165,18962
25542,18962
26826,18962
27163,18962
29746,18962
30063,18962
30093,18962
30244,18962
30378,18962
32231,18962
2945,18963
3325,18963
5924,18963
6884,18963
10063,18963
10154,18963
11535,18963
13585,18963
14394,18963
14737,18963
16862,18963
17043,18963
17063,18963
21083,18963
653,18964
2356,18964
2570,18964
3700,18964
6905,18964
8191,18964
10004,18964
10816,18964
11364,18964
12749,18964
14937,18964
17096,18964
17825,18964
17851,18964
17903,18964
18047,18964
20035,18964
21665,18964
23616,18964
23785,18964
26540,18964
27979,18964
29193,18964
31201,18964
31238,18964
4987,18965
20025,18965
19,18966
353,18966
1046,18966
1135,18966
1189,18966
1292,18966
1473,18966
1515,18966
1709,18966
1710,18966
1718,18966
2214,18966
2224,18966
2393,18966
2397,18966
2551,18966
3255,18966
3580,18966
3800,18966
4841,18966
5064,18966
5187,18966
5281,18966
5321,18966
6053,18966
6073,18966
6258,18966
6353,18966
6739,18966
6821,18966
7255,18966
8389,18966
8488,18966
9010,18966
9183,18966
9557,18966
9750,18966
10169,18966
10694,18966
10921,18966
11026,18966
11303,18966
11322,18966
11521,18966
11564,18966
11770,18966
12222,18966
12227,18966
13314,18966
13532,18966
13849,18966
14265,18966
14737,18966
14951,18966
15145,18966
15466,18966
16630,18966
17020,18966
17746,18966
18042,18966
18988,18966
19419,18966
19577,18966
19903,18966
20013,18966
20484,18966
20579,18966
20626,18966
20688,18966
20936,18966
21186,18966
21240,18966
21310,18966
21360,18966
21406,18966
21640,18966
21723,18966
22068,18966
22137,18966
22206,18966
22340,18966
22542,18966
22602,18966
22700,18966
22941,18966
22972,18966
23427,18966
23451,18966
23459,18966
23481,18966
23505,18966
23690,18966
23716,18966
23750,18966
23767,18966
23836,18966
23850,18966
24269,18966
24516,18966
24766,18966
24767,18966
25360,18966
25633,18966
25657,18966
25956,18966
26066,18966
26653,18966
26699,18966
27373,18966
27561,18966
27724,18966
27848,18966
27851,18966
28173,18966
28316,18966
28490,18966
28638,18966
28678,18966
28737,18966
28813,18966
28874,18966
29011,18966
29016,18966
29213,18966
29257,18966
29330,18966
29490,18966
29720,18966
30143,18966
30213,18966
30218,18966
30249,18966
30500,18966
30569,18966
30819,18966
30844,18966
30858,18966
31136,18966
31372,18966
31423,18966
31578,18966
31769,18966
31799,18966
31923,18966
32338,18966
8235,18967
10590,18967
10968,18967
18838,18967
18972,18967
1051,18968
5111,18968
7636,18968
9965,18968
13335,18968
15966,18968
17038,18968
17484,18968
19557,18968
31680,18968
167,18969
1792,18969
10655,18969
17184,18969
10379,18970
17231,18970
23898,18970
49,18971
1234,18971
4035,18971
4816,18971
5843,18971
5877,18971
7522,18971
8534,18971
9271,18971
10461,18971
10825,18971
10971,18971
11657,18971
11783,18971
12700,18971
13412,18971
13832,18971
15168,18971
16260,18971
16287,18971
18417,18971
25862,18971
177,18972
4241,18972
5512,18972
5557,18972
6516,18972
8656,18972
8825,18972
10688,18972
12633,18972
13284,18972
14197,18972
14585,18972
14709,18972
14937,18972
15299,18972
16155,18972
16414,18972
16714,18972
17093,18972
17097,18972
17220,18972
17967,18972
18454,18972
18809,18972
18967,18972
2226,18973
3369,18973
14450,18973
15931,18973
16870,18974
14944,18975
28470,18976
4456,18977
7972,18977
9190,18977
3006,18978
4565,18978
6369,18978
9365,18978
12536,18978
16895,18978
24122,18978
29913,18978
2751,18979
8104,18979
15793,18979
18282,18979
21039,18979
22870,18979
24408,18979
756,18980
1088,18980
1158,18980
1306,18980
1485,18980
3125,18980
3271,18980
9189,18980
10221,18980
10294,18980
11328,18980
12218,18980
30785,18980
281,18981
296,18981
462,18981
611,18981
615,18981
922,18981
1573,18981
1918,18981
2084,18981
2564,18981
2749,18981
2771,18981
2821,18981
2831,18981
2880,18981
4058,18981
4108,18981
4352,18981
4714,18981
5494,18981
7112,18981
7207,18981
8385,18981
8834,18981
8911,18981
9643,18981
9930,18981
10017,18981
10081,18981
10375,18981
10521,18981
10724,18981
11220,18981
11491,18981
11546,18981
11572,18981
11610,18981
11774,18981
11951,18981
12136,18981
12250,18981
12368,18981
13374,18981
13699,18981
13820,18981
13899,18981
13965,18981
14148,18981
14238,18981
14295,18981
14953,18981
15058,18981
15089,18981
15179,18981
15254,18981
16003,18981
16123,18981
16279,18981
16447,18981
16944,18981
17017,18981
17262,18981
17473,18981
18250,18981
18438,18981
18675,18981
18685,18981
20985,18981
22491,18981
22733,18981
23298,18981
23354,18981
24313,18981
25399,18981
26818,18981
27565,18981
28206,18981
28358,18981
29916,18981
30057,18981
31301,18981
31642,18981
32152,18981
725,18982
1708,18982
1852,18982
1868,18982
2035,18982
4028,18982
4691,18982
7569,18982
13188,18982
15231,18982
15999,18982
17484,18982
21011,18982
27463,18982
30335,18982
180,18983
3397,18983
4028,18983
4167,18983
4593,18983
9693,18983
10658,18983
11334,18983
12565,18983
14825,18983
16758,18983
18630,18983
29284,18983
31214,18983
261,18984
2187,18984
6867,18984
8536,18984
13811,18984
14615,18984
16082,18984
17715,18984
18311,18984
18420,18984
31724,18984
174,18985
1445,18985
4573,18985
7234,18985
10999,18985
11183,18985
11258,18985
14615,18985
20525,18985
22891,18985
24059,18985
31836,18985
3151,18986
10076,18986
18764,18986
94,18987
203,18987
1438,18987
2544,18987
3277,18987
4028,18987
4638,18987
7569,18987
7636,18987
7752,18987
8560,18987
8774,18987
9008,18987
10241,18987
10311,18987
10750,18987
13012,18987
15222,18987
15224,18987
15899,18987
15999,18987
16664,18987
18588,18987
18746,18987
18856,18987
20481,18987
27570,18987
27778,18987
28231,18987
353,18988
358,18988
573,18988
1708,18988
2911,18988
3580,18988
4928,18988
5286,18988
6142,18988
6258,18988
6757,18988
8389,18988
8844,18988
8985,18988
9469,18988
10737,18988
11564,18988
12227,18988
12955,18988
13076,18988
14863,18988
15470,18988
17375,18988
18966,18988
19215,18988
19324,18988
19792,18988
19980,18988
20075,18988
20437,18988
21240,18988
21409,18988
21542,18988
23754,18988
23836,18988
24501,18988
25318,18988
25657,18988
26041,18988
26736,18988
27507,18988
27848,18988
28244,18988
28540,18988
28962,18988
29882,18988
30083,18988
30412,18988
30569,18988
30862,18988
30932,18988
83,18989
6298,18989
6513,18989
28871,18989
32245,18989
876,18990
82,18991
5111,18991
5980,18991
9623,18991
10774,18991
10823,18991
12048,18991
12134,18991
13946,18991
14815,18991
15899,18991
16637,18991
16688,18991
20699,18991
22138,18991
22313,18991
22360,18991
22566,18991
23871,18991
24003,18991
25426,18991
25663,18991
26137,18991
27377,18991
27944,18991
29103,18991
29104,18991
30407,18991
30409,18991
30539,18991
31133,18991
31434,18991
13399,18992
704,18993
2260,18993
2755,18993
3591,18993
4310,18993
5277,18993
6248,18993
8104,18993
8638,18993
8640,18993
13488,18993
18051,18993
18282,18993
18657,18993
492,18994
850,18994
2260,18994
6388,18994
6974,18994
8104,18994
10766,18994
11144,18994
11450,18994
12025,18994
12841,18994
13262,18994
13387,18994
15903,18994
16542,18994
18769,18994
715,18995
2014,18995
2791,18995
3067,18995
3283,18995
3533,18995
5998,18995
6210,18995
6544,18995
8194,18995
9075,18995
9594,18995
9981,18995
10505,18995
11510,18995
12061,18995
12227,18995
12292,18995
14265,18995
14950,18995
16195,18995
16948,18995
17428,18995
18466,18995
15481,18996
3082,18997
3478,18997
3644,18997
4593,18997
4756,18997
6533,18997
7593,18997
7636,18997
8741,18997
8953,18997
9244,18997
9623,18997
9965,18997
11590,18997
12048,18997
12862,18997
12867,18997
13174,18997
13186,18997
13246,18997
13851,18997
14646,18997
14774,18997
15222,18997
15730,18997
15966,18997
16261,18997
16448,18997
16637,18997
6484,18998
6513,18998
12104,18998
12803,18998
13234,18998
16010,18998
438,18999
1029,18999
1267,18999
1826,18999
2636,18999
4536,18999
5731,18999
6572,18999
7933,18999
8063,18999
8249,18999
8761,18999
8998,18999
11455,18999
11967,18999
12177,18999
13503,18999
13711,18999
14312,18999
15208,18999
18824,18999
18961,18999
20388,18999
20868,18999
21521,18999
22151,18999
22498,18999
22897,18999
22898,18999
22951,18999
23527,18999
24123,18999
25213,18999
25261,18999
25973,18999
26039,18999
28544,18999
28917,18999
29248,18999
30716,18999
31455,18999
31700,18999
20527,19000
20736,19000
27178,19000
1330,19001
3395,19001
12074,19001
17695,19001
20959,19001
18245,19002
659,19003
2461,19003
4668,19003
6367,19003
8410,19003
10263,19003
13336,19003
14150,19003
14993,19003
16953,19003
17508,19003
17659,19003
18311,19003
28733,19003
704,19004
6131,19004
6388,19004
8104,19004
11413,19004
16489,19004
4987,19005
19289,19005
20784,19005
23968,19005
26216,19005
27923,19005
30610,19005
3248,19006
4162,19006
5284,19006
7280,19006
8582,19006
9379,19006
15071,19006
24620,19006
1330,19007
2036,19007
4456,19007
2636,19008
3111,19008
5731,19008
5784,19008
10010,19008
12133,19008
16108,19008
22135,19008
29025,19008
30348,19008
30357,19008
31091,19008
1078,19009
7425,19009
8047,19009
8104,19009
9187,19009
9315,19009
10640,19009
11328,19009
13361,19009
13685,19009
18508,19009
346,19010
911,19010
1261,19010
1813,19010
2636,19010
4062,19010
4536,19010
5585,19010
8291,19010
8998,19010
9234,19010
10005,19010
12076,19010
12609,19010
12824,19010
14247,19010
14312,19010
14395,19010
14993,19010
16108,19010
16950,19010
23136,19010
24427,19010
24990,19010
27777,19010
30098,19010
19607,19011
21687,19011
30999,19011
346,19012
1735,19012
2636,19012
2794,19012
3941,19012
4809,19012
4871,19012
5582,19012
5731,19012
6572,19012
7933,19012
8249,19012
8259,19012
8652,19012
8998,19012
9234,19012
9366,19012
10005,19012
10940,19012
11813,19012
11967,19012
12076,19012
12765,19012
13503,19012
14312,19012
14993,19012
15586,19012
18824,19012
18961,19012
19156,19012
19922,19012
20331,19012
20767,19012
21851,19012
22543,19012
23100,19012
23133,19012
23245,19012
23317,19012
23491,19012
23517,19012
23527,19012
23796,19012
24123,19012
24418,19012
24763,19012
25016,19012
25076,19012
25213,19012
25829,19012
26094,19012
26830,19012
28095,19012
28917,19012
29025,19012
29318,19012
29460,19012
29541,19012
29890,19012
30357,19012
30943,19012
31077,19012
31169,19012
31570,19012
17377,19013
5244,19014
18154,19014
3125,19015
7725,19015
11847,19015
30032,19015
10004,19016
12749,19016
17851,19016
18047,19016
25635,19016
1896,19017
2544,19017
7636,19017
13335,19017
16570,19017
17038,19017
19279,19017
19283,19017
19719,19017
20649,19017
20709,19017
21456,19017
22041,19017
22067,19017
22237,19017
22623,19017
23041,19017
23253,19017
23267,19017
24446,19017
25697,19017
26798,19017
26981,19017
27593,19017
28675,19017
30674,19017
31809,19017
1153,19018
2356,19018
2438,19018
3145,19018
3680,19018
3743,19018
4262,19018
4361,19018
5244,19018
6165,19018
6500,19018
7221,19018
7227,19018
7394,19018
8184,19018
8191,19018
9885,19018
10473,19018
12203,19018
13064,19018
13634,19018
14937,19018
15091,19018
15678,19018
16441,19018
17093,19018
17524,19018
17851,19018
18575,19018
19221,19018
19232,19018
19578,19018
20035,19018
20728,19018
21021,19018
21058,19018
21530,19018
21832,19018
21907,19018
21919,19018
22157,19018
22561,19018
22658,19018
22763,19018
22996,19018
23433,19018
23616,19018
24227,19018
24400,19018
25493,19018
25610,19018
26031,19018
26690,19018
26821,19018
26931,19018
26944,19018
27429,19018
27527,19018
27613,19018
27979,19018
28112,19018
28317,19018
28438,19018
29926,19018
29954,19018
30806,19018
31238,19018
31773,19018
1129,19019
1205,19019
1542,19019
1893,19019
1942,19019
1961,19019
2305,19019
2609,19019
3017,19019
3363,19019
3784,19019
4141,19019
4248,19019
4410,19019
4456,19019
4748,19019
4958,19019
4990,19019
5232,19019
5810,19019
5925,19019
6367,19019
6540,19019
6754,19019
7274,19019
7299,19019
7310,19019
7325,19019
7618,19019
7827,19019
8026,19019
8624,19019
8640,19019
8752,19019
8889,19019
9135,19019
9238,19019
9332,19019
9786,19019
9891,19019
9915,19019
10094,19019
10478,19019
10780,19019
10863,19019
11017,19019
12015,19019
12074,19019
12086,19019
12492,19019
13024,19019
13260,19019
13434,19019
13482,19019
13674,19019
13707,19019
14150,19019
14245,19019
14430,19019
14530,19019
14912,19019
15159,19019
15594,19019
16139,19019
16202,19019
16481,19019
16952,19019
17101,19019
18330,19019
18692,19019
18714,19019
18962,19019
19477,19019
19822,19019
20034,19019
20133,19019
20232,19019
21354,19019
21433,19019
21440,19019
21644,19019
21927,19019
21942,19019
22413,19019
22551,19019
22553,19019
22792,19019
22959,19019
23171,19019
23297,19019
23869,19019
24075,19019
24109,19019
24464,19019
24561,19019
25745,19019
26199,19019
26384,19019
26531,19019
26594,19019
26913,19019
27005,19019
27012,19019
27493,19019
27760,19019
27801,19019
28267,19019
28275,19019
28735,19019
28781,19019
28912,19019
29337,19019
29674,19019
29868,19019
29970,19019
30059,19019
30372,19019
30378,19019
30752,19019
31677,19019
31928,19019
32356,19019
771,19020
5235,19020
5326,19020
5700,19020
5879,19020
5980,19020
6322,19020
9180,19020
13335,19020
13350,19020
13877,19020
15899,19020
27705,19020
28473,19020
28501,19020
29439,19020
31194,19020
492,19021
13685,19021
1174,19022
1626,19022
2471,19022
3212,19022
3989,19022
5536,19022
7941,19022
8104,19022
10645,19022
11236,19022
11496,19022
14995,19022
20099,19022
21676,19022
23054,19022
24022,19022
25712,19022
27887,19022
29019,19022
12484,19023
15486,19023
19712,19023
23597,19023
25600,19023
25710,19023
29719,19023
30318,19023
32048,19023
346,19024
1273,19024
1743,19024
5428,19024
8063,19024
8249,19024
8361,19024
9894,19024
10010,19024
13101,19024
13503,19024
16437,19024
17052,19024
18648,19024
19449,19024
20300,19024
20747,19024
21078,19024
21084,19024
21623,19024
21694,19024
21772,19024
22156,19024
22607,19024
22878,19024
24001,19024
24840,19024
25062,19024
25514,19024
25597,19024
26270,19024
26726,19024
27607,19024
28353,19024
28917,19024
31570,19024
14103,19025
15143,19025
1706,19026
5582,19026
5911,19026
14901,19026
18229,19026
525,19027
774,19027
1328,19027
1767,19027
3925,19027
5420,19027
6454,19027
6841,19027
7499,19027
7753,19027
9594,19027
11564,19027
12227,19027
13076,19027
14434,19027
14950,19027
15017,19027
15098,19027
15759,19027
15961,19027
16000,19027
16707,19027
17773,19027
18903,19027
10005,19028
14003,19028
15357,19028
22432,19028
22543,19028
390,19029
492,19029
704,19029
2476,19029
2616,19029
3099,19029
4635,19029
4725,19029
8104,19029
8638,19029
10460,19029
11592,19029
12470,19029
12841,19029
14090,19029
14419,19029
15310,19029
16853,19029
18282,19029
18817,19029
19297,19029
20443,19029
20610,19029
22183,19029
22426,19029
22599,19029
27069,19029
30934,19029
31145,19029
740,19030
867,19031
1808,19031
3698,19031
6454,19031
8099,19031
12878,19031
15486,19031
17010,19031
17122,19031
20007,19031
22488,19031
27372,19031
1735,19032
1978,19032
5494,19032
9930,19032
17473,19032
18438,19032
24521,19032
25706,19032
26818,19032
26991,19032
28349,19032
31929,19032
116,19033
213,19033
5098,19033
8778,19033
12025,19033
13685,19033
18576,19033
24657,19033
704,19034
2260,19034
2519,19034
5277,19034
6248,19034
8104,19034
10748,19034
13489,19034
15012,19034
15903,19034
18282,19034
18459,19034
21423,19034
21862,19034
21917,19034
23086,19034
23139,19034
26337,19034
30061,19034
30599,19034
31759,19034
32070,19034
32176,19034
316,19035
712,19035
3470,19035
4934,19035
8480,19035
10823,19035
11540,19035
12964,19035
13150,19035
13611,19035
14893,19035
16251,19035
478,19036
810,19036
985,19036
1088,19036
1231,19036
2068,19036
2121,19036
2138,19036
2292,19036
2519,19036
2636,19036
2722,19036
2976,19036
3014,19036
3401,19036
3831,19036
5161,19036
5411,19036
5432,19036
5834,19036
6260,19036
6407,19036
6772,19036
6947,19036
7760,19036
7771,19036
8306,19036
8360,19036
8855,19036
9052,19036
9320,19036
9535,19036
9561,19036
9832,19036
10015,19036
10313,19036
10949,19036
11138,19036
12446,19036
12477,19036
12655,19036
12897,19036
13387,19036
13421,19036
13524,19036
13894,19036
14812,19036
15242,19036
15396,19036
15812,19036
16128,19036
16358,19036
17147,19036
17293,19036
17878,19036
18273,19036
18454,19036
18888,19036
18926,19036
19193,19036
20756,19036
21333,19036
23069,19036
24555,19036
25074,19036
26519,19036
26860,19036
27443,19036
29631,19036
29658,19036
30222,19036
30546,19036
30876,19036
31088,19036
31508,19036
31550,19036
5599,19037
14937,19037
17851,19037
18047,19037
19380,19037
21713,19037
22316,19037
24383,19037
26555,19037
27830,19037
27849,19037
31201,19037
272,19038
456,19038
531,19038
1261,19038
1432,19038
1813,19038
1993,19038
2636,19038
2794,19038
3941,19038
4536,19038
4602,19038
4809,19038
4871,19038
5582,19038
6473,19038
7933,19038
8259,19038
8316,19038
8998,19038
9125,19038
9234,19038
9602,19038
9647,19038
10005,19038
10940,19038
11838,19038
11967,19038
12590,19038
12609,19038
12765,19038
13534,19038
14008,19038
14247,19038
14993,19038
16792,19038
17075,19038
17415,19038
17866,19038
18576,19038
18824,19038
19922,19038
21163,19038
24840,19038
25016,19038
25076,19038
26094,19038
29541,19038
31288,19038
31570,19038
31575,19038
19469,19039
19553,19039
19806,19039
19918,19039
20010,19039
20389,19039
20672,19039
20693,19039
20828,19039
21091,19039
21202,19039
21271,19039
21494,19039
21574,19039
21577,19039
21985,19039
22016,19039
22036,19039
22104,19039
22112,19039
22172,19039
22267,19039
22372,19039
22509,19039
22539,19039
22545,19039
22706,19039
22792,19039
22835,19039
22992,19039
23105,19039
23218,19039
23368,19039
23578,19039
23813,19039
23855,19039
23923,19039
24135,19039
24431,19039
24453,19039
24464,19039
24680,19039
24929,19039
25070,19039
25143,19039
25246,19039
