user,lang,langnum
17315,DE,3
17316,DE,3
17317,RU,16
17318,DA,2
17319,RU,16
17320,ZH,20
17321,DE,3
17322,IT,8
17323,ZH,20
17324,ES,4
17325,DE,3
17326,ES,4
17327,DE,3
17328,PL,14
17329,PT,15
17330,FR,6
17331,ES,4
17332,ZH,20
17333,IT,8
17334,FI,5
17335,PT,15
17336,FR,6
17337,ES,4
17338,FR,6
17339,ES,4
17340,ZH,20
17341,DE,3
17342,PT,15
17343,ES,4
17344,FR,6
17345,RU,16
17346,FR,6
17347,SV,17
17348,FR,6
17349,IT,8
17350,PT,15
17351,KO,10
17352,JA,9
17353,RU,16
17354,ZH,20
17355,FR,6
17356,DE,3
17357,IT,8
17358,RU,16
17359,ZH,20
17360,DE,3
17361,DE,3
17362,KO,10
17363,DE,3
17364,FR,6
17365,ES,4
17366,RU,16
17367,DE,3
17368,FR,6
17369,DE,3
17370,SV,17
17371,DE,3
17372,OTHER,13
17373,ES,4
17374,TH,18
17375,ZH,20
17376,ES,4
17377,SV,17
17378,DE,3
17379,FR,6
17380,TH,18
17381,RU,16
17382,FI,5
17383,DA,2
17384,PT,15
17385,ES,4
17386,RU,16
17387,DE,3
17388,RU,16
17389,PT,15
17390,FI,5
17391,CS,1
17392,NL,11
17393,DE,3
17394,FI,5
17395,DE,3
17396,DE,3
17397,SV,17
17398,RU,16
17399,ES,4
17400,PT,15
17401,RU,16
17402,FR,6
17403,RU,16
17404,FR,6
17405,TH,18
17406,SV,17
17407,TR,19
17408,FI,5
17409,TR,19
17410,DE,3
17411,ES,4
17412,ZH,20
17413,FR,6
17414,DE,3
17415,PT,15
17416,ES,4
17417,FR,6
17418,FR,6
17419,ES,4
17420,DE,3
17421,FR,6
17422,FR,6
17423,SV,17
17424,FR,6
17425,SV,17
17426,ZH,20
17427,ES,4
17428,ZH,20
17429,PT,15
17430,RU,16
17431,RU,16
17432,DE,3
17433,DE,3
17434,DE,3
17435,FR,6
17436,DE,3
17437,DE,3
17438,DE,3
17439,FR,6
17440,RU,16
17441,RU,16
17442,ZH,20
17443,ES,4
17444,DE,3
17445,RU,16
17446,RU,16
17447,PT,15
17448,IT,8
17449,ES,4
17450,DE,3
17451,DE,3
17452,DA,2
17453,DE,3
17454,NL,11
17455,IT,8
17456,SV,17
17457,FR,6
17458,DA,2
17459,SV,17
17460,IT,8
17461,FR,6
17462,DE,3
17463,PT,15
17464,RU,16
17465,DE,3
17466,ES,4
17467,DE,3
17468,KO,10
17469,ES,4
17470,JA,9
17471,SV,17
17472,DA,2
17473,CS,1
17474,FI,5
17475,RU,16
17476,ES,4
17477,CS,1
17478,OTHER,13
17479,JA,9
17480,DE,3
17481,NL,11
17482,DE,3
17483,ES,4
17484,FR,6
17485,FR,6
17486,KO,10
17487,RU,16
17488,RU,16
17489,ZH,20
17490,ES,4
17491,FR,6
17492,OTHER,13
17493,ZH,20
17494,HU,7
17495,ES,4
17496,PT,15
17497,ES,4
17498,ES,4
17499,DE,3
17500,KO,10
17501,TR,19
17502,DE,3
17503,FR,6
17504,ZH,20
17505,ES,4
17506,RU,16
17507,JA,9
17508,ES,4
17509,RU,16
17510,RU,16
17511,FR,6
17512,DE,3
17513,DE,3
17514,PL,14
17515,ES,4
17516,DE,3
17517,DE,3
17518,RU,16
17519,DE,3
17520,JA,9
17521,ES,4
17522,DE,3
17523,ES,4
17524,RU,16
17525,TR,19
17526,ZH,20
17527,DE,3
17528,FR,6
17529,FR,6
17530,RU,16
17531,ES,4
17532,DE,3
17533,RU,16
17534,FR,6
17535,ES,4
17536,PT,15
17537,TH,18
17538,FR,6
17539,HU,7
17540,DA,2
17541,ZH,20
17542,ES,4
17543,FR,6
17544,FR,6
17545,FR,6
17546,DE,3
17547,FR,6
17548,PT,15
17549,SV,17
17550,ES,4
17551,DE,3
17552,DE,3
17553,FR,6
17554,ES,4
17555,FR,6
17556,ES,4
17557,FR,6
17558,DE,3
17559,PL,14
17560,FR,6
17561,JA,9
17562,FR,6
17563,ZH,20
17564,DE,3
17565,DE,3
17566,KO,10
17567,DE,3
17568,ES,4
17569,FR,6
17570,DE,3
17571,RU,16
17572,DE,3
17573,ZH,20
17574,ZH,20
17575,TR,19
17576,DE,3
17577,DE,3
17578,DE,3
17579,IT,8
17580,FR,6
17581,ZH,20
17582,DE,3
17583,DE,3
17584,DE,3
17585,IT,8
17586,JA,9
17587,ES,4
17588,PT,15
17589,DE,3
17590,RU,16
17591,ZH,20
17592,FR,6
17593,FI,5
17594,DE,3
17595,DE,3
17596,RU,16
17597,DE,3
17598,RU,16
17599,ZH,20
17600,FR,6
17601,RU,16
17602,DE,3
17603,DE,3
17604,FR,6
17605,ES,4
17606,DA,2
17607,PT,15
17608,DE,3
17609,DE,3
17610,DE,3
17611,ZH,20
17612,PT,15
17613,JA,9
17614,FR,6
17615,DE,3
17616,ES,4
17617,FI,5
17618,FR,6
17619,TH,18
17620,DE,3
17621,FR,6
17622,DE,3
17623,FR,6
17624,RU,16
17625,DE,3
17626,PT,15
17627,IT,8
17628,ES,4
17629,PT,15
17630,FR,6
17631,KO,10
17632,OTHER,13
17633,DE,3
17634,DE,3
17635,ES,4
17636,RU,16
17637,FR,6
17638,DE,3
17639,DE,3
17640,JA,9
17641,PL,14
17642,RU,16
17643,PL,14
17644,ZH,20
17645,OTHER,13
17646,FR,6
17647,ES,4
17648,NL,11
17649,FR,6
17650,DE,3
17651,CS,1
17652,TR,19
17653,ES,4
17654,RU,16
17655,DE,3
17656,PL,14
17657,FR,6
17658,ES,4
17659,ES,4
17660,DE,3
17661,ES,4
17662,DE,3
17663,DE,3
17664,RU,16
17665,ES,4
17666,DE,3
17667,DE,3
17668,FR,6
17669,RU,16
17670,ES,4
17671,FR,6
17672,DE,3
17673,FR,6
17674,DE,3
17675,DE,3
17676,FR,6
17677,FR,6
17678,FR,6
17679,FR,6
17680,DE,3
17681,RU,16
17682,ES,4
17683,FR,6
17684,SV,17
17685,SV,17
17686,ZH,20
17687,RU,16
17688,DE,3
17689,DA,2
17690,SV,17
17691,DE,3
17692,ZH,20
17693,ES,4
17694,FR,6
17695,ES,4
17696,OTHER,13
17697,RU,16
17698,DE,3
17699,IT,8
17700,FR,6
17701,FR,6
17702,DE,3
17703,DE,3
17704,ES,4
17705,FI,5
17706,NL,11
17707,PT,15
17708,RU,16
17709,OTHER,13
17710,ES,4
17711,DE,3
17712,OTHER,13
17713,ZH,20
17714,FR,6
17715,ES,4
17716,ZH,20
17717,DE,3
17718,PL,14
17719,IT,8
17720,PL,14
17721,RU,16
17722,FR,6
17723,FR,6
17724,JA,9
17725,DE,3
17726,DE,3
17727,ES,4
17728,PT,15
17729,FR,6
17730,FR,6
17731,RU,16
17732,DE,3
17733,RU,16
17734,DE,3
17735,DE,3
17736,DE,3
17737,FR,6
17738,ES,4
17739,FR,6
17740,TR,19
17741,FR,6
17742,DE,3
17743,DE,3
17744,OTHER,13
17745,RU,16
17746,ZH,20
17747,IT,8
17748,ES,4
17749,FR,6
17750,KO,10
17751,PT,15
17752,NL,11
17753,RU,16
17754,FR,6
17755,FR,6
17756,ES,4
17757,ES,4
17758,SV,17
17759,DE,3
17760,FI,5
17761,KO,10
17762,RU,16
17763,NL,11
17764,IT,8
17765,ES,4
17766,DE,3
17767,PL,14
17768,DE,3
17769,PT,15
17770,KO,10
17771,KO,10
17772,TH,18
17773,ZH,20
17774,RU,16
17775,JA,9
17776,IT,8
17777,SV,17
17778,PL,14
17779,FR,6
17780,ES,4
17781,DE,3
17782,IT,8
17783,RU,16
17784,NL,11
17785,FR,6
17786,RU,16
17787,DE,3
17788,ES,4
17789,JA,9
17790,FR,6
17791,ES,4
17792,DE,3
17793,ZH,20
17794,ZH,20
17795,ES,4
17796,PT,15
17797,PT,15
17798,ZH,20
17799,RU,16
17800,ES,4
17801,RU,16
17802,RU,16
17803,DE,3
17804,DE,3
17805,FR,6
17806,TR,19
17807,DE,3
17808,SV,17
17809,RU,16
17810,RU,16
17811,ES,4
17812,RU,16
17813,FR,6
17814,OTHER,13
17815,FR,6
17816,DE,3
17817,DE,3
17818,DE,3
17819,DE,3
17820,CS,1
17821,DE,3
17822,IT,8
17823,DE,3
17824,FI,5
17825,RU,16
17826,PT,15
17827,IT,8
17828,HU,7
17829,ZH,20
17830,JA,9
17831,DE,3
17832,PL,14
17833,FR,6
17834,ZH,20
17835,FR,6
17836,DE,3
17837,DE,3
17838,DE,3
17839,FR,6
17840,TR,19
17841,DE,3
17842,KO,10
17843,DE,3
17844,FI,5
17845,DE,3
17846,FR,6
17847,ZH,20
17848,DE,3
17849,ZH,20
17850,DE,3
17851,RU,16
17852,ES,4
17853,ES,4
17854,ZH,20
17855,RU,16
17856,DE,3
17857,ES,4
17858,ES,4
17859,JA,9
17860,DE,3
17861,DE,3
17862,DA,2
17863,FR,6
17864,ES,4
17865,FR,6
17866,PT,15
17867,RU,16
17868,PL,14
17869,CS,1
17870,ES,4
17871,RU,16
17872,DE,3
17873,DE,3
17874,ZH,20
17875,RU,16
17876,FR,6
17877,ES,4
17878,DE,3
17879,ES,4
17880,RU,16
17881,RU,16
17882,ES,4
17883,RU,16
17884,DE,3
17885,DA,2
17886,ES,4
17887,ES,4
17888,ZH,20
17889,DE,3
17890,PT,15
17891,FR,6
17892,ES,4
17893,FR,6
17894,FR,6
17895,FR,6
17896,DE,3
17897,KO,10
17898,NO,12
17899,ZH,20
17900,JA,9
17901,JA,9
17902,ZH,20
17903,RU,16
17904,PT,15
17905,ES,4
17906,FR,6
17907,IT,8
17908,SV,17
17909,DE,3
17910,FR,6
17911,RU,16
17912,ES,4
17913,DE,3
17914,RU,16
17915,RU,16
17916,DE,3
17917,IT,8
17918,NO,12
17919,DE,3
17920,DE,3
17921,FR,6
17922,ZH,20
17923,DE,3
17924,ZH,20
17925,DA,2
17926,RU,16
17927,FR,6
17928,OTHER,13
17929,ES,4
17930,ES,4
17931,ES,4
17932,ZH,20
17933,PL,14
17934,DE,3
17935,SV,17
17936,FI,5
17937,DE,3
17938,OTHER,13
17939,ZH,20
17940,DE,3
17941,FR,6
17942,DE,3
17943,PL,14
17944,ES,4
17945,ES,4
17946,PL,14
17947,ES,4
17948,ES,4
17949,PT,15
17950,DE,3
17951,FR,6
17952,FR,6
17953,OTHER,13
17954,HU,7
17955,FR,6
17956,ES,4
17957,DA,2
17958,ES,4
17959,RU,16
17960,RU,16
17961,DE,3
17962,ZH,20
17963,PL,14
17964,RU,16
17965,ES,4
17966,FR,6
17967,RU,16
17968,ES,4
17969,RU,16
17970,NL,11
17971,ZH,20
17972,DE,3
17973,ES,4
17974,ZH,20
17975,ZH,20
17976,DE,3
17977,PT,15
17978,PT,15
17979,DE,3
17980,FR,6
17981,ZH,20
17982,RU,16
17983,ZH,20
17984,DE,3
17985,RU,16
17986,ZH,20
17987,RU,16
17988,IT,8
17989,SV,17
17990,DE,3
17991,ES,4
17992,DE,3
17993,FR,6
17994,RU,16
17995,IT,8
17996,FR,6
17997,TR,19
17998,RU,16
17999,ES,4
18000,DE,3
18001,PL,14
18002,RU,16
18003,KO,10
18004,FR,6
18005,ZH,20
18006,IT,8
18007,ES,4
18008,DE,3
18009,ES,4
18010,ES,4
18011,ES,4
18012,ZH,20
18013,FR,6
18014,DE,3
18015,DE,3
18016,KO,10
18017,ES,4
18018,DE,3
18019,RU,16
18020,TR,19
18021,RU,16
18022,DE,3
18023,IT,8
18024,FR,6
18025,JA,9
18026,ES,4
18027,FR,6
18028,ES,4
18029,RU,16
18030,PL,14
18031,FR,6
18032,PT,15
18033,OTHER,13
18034,ZH,20
18035,ES,4
18036,IT,8
18037,DA,2
18038,DE,3
18039,FR,6
18040,DE,3
18041,IT,8
18042,ZH,20
18043,RU,16
18044,DA,2
18045,NL,11
18046,ZH,20
18047,RU,16
18048,JA,9
18049,RU,16
18050,ES,4
18051,DE,3
18052,FR,6
18053,IT,8
18054,HU,7
18055,DE,3
18056,ES,4
18057,RU,16
18058,ZH,20
18059,RU,16
18060,ZH,20
18061,ES,4
18062,FR,6
18063,DE,3
18064,IT,8
18065,PT,15
18066,ZH,20
18067,ES,4
18068,RU,16
18069,DE,3
18070,ZH,20
18071,PL,14
18072,DE,3
18073,ZH,20
18074,FR,6
18075,ES,4
18076,RU,16
18077,ZH,20
18078,FR,6
18079,ES,4
18080,ES,4
18081,DE,3
18082,RU,16
18083,DE,3
18084,FR,6
18085,DE,3
18086,KO,10
18087,ES,4
18088,DE,3
18089,RU,16
18090,ES,4
18091,ES,4
18092,DE,3
18093,CS,1
18094,ES,4
18095,DE,3
18096,IT,8
18097,RU,16
18098,RU,16
18099,DE,3
18100,DE,3
18101,ES,4
18102,ES,4
18103,PT,15
18104,DE,3
18105,RU,16
18106,IT,8
18107,NO,12
18108,DE,3
18109,SV,17
18110,DE,3
18111,NL,11
18112,FR,6
18113,JA,9
18114,FR,6
18115,ZH,20
18116,DE,3
18117,DE,3
18118,FR,6
18119,JA,9
18120,ES,4
18121,ZH,20
18122,FR,6
18123,FR,6
18124,FR,6
18125,NL,11
18126,JA,9
18127,DE,3
18128,RU,16
18129,ZH,20
18130,FR,6
18131,DE,3
18132,RU,16
18133,ZH,20
18134,TR,19
18135,DE,3
18136,PT,15
18137,DE,3
18138,DE,3
18139,PL,14
18140,PL,14
18141,TR,19
18142,CS,1
18143,RU,16
18144,DE,3
18145,DE,3
18146,RU,16
18147,RU,16
18148,ZH,20
18149,DE,3
18150,IT,8
18151,KO,10
18152,ES,4
18153,DE,3
18154,RU,16
18155,SV,17
18156,TH,18
18157,ZH,20
18158,NL,11
18159,DE,3
18160,RU,16
18161,DE,3
18162,SV,17
18163,RU,16
18164,KO,10
18165,DE,3
18166,DA,2
18167,DA,2
18168,ZH,20
18169,FR,6
18170,DE,3
18171,DE,3
18172,ZH,20
18173,IT,8
18174,RU,16
18175,PT,15
18176,DE,3
18177,DE,3
18178,DE,3
18179,RU,16
18180,ZH,20
18181,DE,3
18182,ES,4
18183,FR,6
18184,RU,16
18185,PL,14
18186,FI,5
18187,OTHER,13
18188,ZH,20
18189,DA,2
18190,FR,6
18191,DE,3
18192,RU,16
18193,ES,4
18194,DE,3
18195,RU,16
18196,FR,6
18197,FI,5
18198,DE,3
18199,ES,4
18200,FI,5
18201,ES,4
18202,ES,4
18203,ES,4
18204,FR,6
18205,DE,3
18206,PT,15
18207,PL,14
18208,ES,4
18209,FR,6
18210,PT,15
18211,ES,4
18212,PT,15
18213,DE,3
18214,RU,16
18215,PT,15
18216,FR,6
18217,HU,7
18218,DE,3
18219,DE,3
18220,PT,15
18221,DE,3
18222,DE,3
18223,SV,17
18224,ES,4
18225,ZH,20
18226,RU,16
18227,DE,3
18228,ZH,20
18229,PT,15
18230,DE,3
18231,FR,6
18232,NL,11
18233,FR,6
18234,FR,6
18235,DE,3
18236,CS,1
18237,ZH,20
18238,FR,6
18239,DE,3
18240,FR,6
18241,ES,4
18242,FI,5
18243,DE,3
18244,FR,6
18245,RU,16
18246,JA,9
18247,PT,15
18248,DE,3
18249,RU,16
18250,CS,1
18251,DE,3
18252,FR,6
18253,RU,16
18254,JA,9
18255,ES,4
18256,DE,3
18257,DE,3
18258,KO,10
18259,ES,4
18260,FR,6
18261,ZH,20
18262,ES,4
18263,PL,14
18264,FR,6
18265,RU,16
18266,FR,6
18267,NL,11
18268,RU,16
18269,FR,6
18270,NL,11
18271,HU,7
18272,CS,1
18273,DE,3
18274,DE,3
18275,SV,17
18276,HU,7
18277,ES,4
18278,ES,4
18279,DA,2
18280,ES,4
18281,FR,6
18282,DE,3
18283,FR,6
18284,ES,4
18285,RU,16
18286,ES,4
18287,ES,4
18288,ES,4
18289,FR,6
18290,FR,6
18291,FR,6
18292,RU,16
18293,PL,14
18294,DE,3
18295,FI,5
18296,DE,3
18297,IT,8
18298,PT,15
18299,DE,3
18300,HU,7
18301,ZH,20
18302,DE,3
18303,FR,6
18304,ZH,20
18305,RU,16
18306,RU,16
18307,RU,16
18308,DE,3
18309,IT,8
18310,DE,3
18311,ES,4
18312,DE,3
18313,FR,6
18314,PT,15
18315,FR,6
18316,TR,19
18317,SV,17
18318,ES,4
18319,ZH,20
18320,FR,6
18321,PL,14
18322,PT,15
18323,DE,3
18324,TR,19
18325,ZH,20
18326,FR,6
18327,DE,3
18328,DE,3
18329,RU,16
18330,ES,4
18331,DE,3
18332,NO,12
18333,HU,7
18334,KO,10
18335,DE,3
18336,ES,4
18337,FI,5
18338,FR,6
18339,PT,15
18340,FR,6
18341,DE,3
18342,JA,9
18343,FR,6
18344,JA,9
18345,DE,3
18346,PT,15
18347,DE,3
18348,SV,17
18349,RU,16
18350,FR,6
18351,ES,4
18352,FR,6
18353,FR,6
18354,ES,4
18355,DE,3
18356,IT,8
18357,NL,11
18358,FR,6
18359,ZH,20
18360,RU,16
18361,DE,3
18362,PL,14
18363,PT,15
18364,SV,17
18365,FR,6
18366,PT,15
18367,DE,3
18368,ZH,20
18369,FR,6
18370,NO,12
18371,FR,6
18372,FR,6
18373,FR,6
18374,FI,5
18375,JA,9
18376,PL,14
18377,ES,4
18378,DE,3
18379,RU,16
18380,DE,3
18381,RU,16
18382,DE,3
18383,ES,4
18384,OTHER,13
18385,ZH,20
18386,DE,3
18387,ES,4
18388,ES,4
18389,ZH,20
18390,PT,15
18391,JA,9
18392,CS,1
18393,RU,16
18394,DA,2
18395,RU,16
18396,DE,3
18397,DE,3
18398,DE,3
18399,RU,16
18400,RU,16
18401,FR,6
18402,SV,17
18403,FR,6
18404,ES,4
18405,FR,6
18406,ES,4
18407,DE,3
18408,KO,10
18409,FR,6
18410,DE,3
18411,ES,4
18412,FR,6
18413,ZH,20
18414,FR,6
18415,IT,8
18416,ES,4
18417,TH,18
18418,RU,16
18419,PT,15
18420,ES,4
18421,OTHER,13
18422,DE,3
18423,DE,3
18424,DA,2
18425,RU,16
18426,ZH,20
18427,FR,6
18428,FI,5
18429,DE,3
18430,DE,3
18431,DE,3
18432,ZH,20
18433,SV,17
18434,DE,3
18435,ZH,20
18436,FI,5
18437,DE,3
18438,CS,1
18439,ES,4
18440,DE,3
18441,FR,6
18442,RU,16
18443,ES,4
18444,DE,3
18445,NL,11
18446,CS,1
18447,NO,12
18448,DE,3
18449,RU,16
18450,DE,3
18451,ZH,20
18452,ZH,20
18453,FR,6
18454,DE,3
18455,OTHER,13
18456,IT,8
18457,DE,3
18458,RU,16
18459,DE,3
18460,DE,3
18461,FR,6
18462,ES,4
18463,ZH,20
18464,DE,3
18465,ES,4
18466,ZH,20
18467,ES,4
18468,DE,3
18469,CS,1
18470,CS,1
18471,RU,16
18472,ZH,20
18473,ES,4
18474,DE,3
18475,ES,4
18476,DE,3
18477,FR,6
18478,RU,16
18479,ES,4
18480,FR,6
18481,RU,16
18482,ES,4
18483,RU,16
18484,JA,9
18485,DE,3
18486,JA,9
18487,FR,6
18488,ZH,20
18489,PT,15
18490,KO,10
18491,CS,1
18492,RU,16
18493,ES,4
18494,DE,3
18495,FR,6
18496,NO,12
18497,NL,11
18498,DE,3
18499,PT,15
18500,JA,9
18501,IT,8
18502,DE,3
18503,DE,3
18504,RU,16
18505,RU,16
18506,FR,6
18507,ES,4
18508,DE,3
18509,PL,14
18510,IT,8
18511,ES,4
18512,RU,16
18513,RU,16
18514,RU,16
18515,RU,16
18516,ZH,20
18517,PT,15
18518,IT,8
18519,ZH,20
18520,DE,3
18521,DE,3
18522,DE,3
18523,DE,3
18524,NL,11
18525,PT,15
18526,DE,3
18527,ZH,20
18528,HU,7
18529,CS,1
18530,DE,3
18531,PT,15
18532,JA,9
18533,IT,8
18534,FR,6
18535,DA,2
18536,TR,19
18537,DE,3
18538,FR,6
18539,DA,2
18540,IT,8
18541,DE,3
18542,PT,15
18543,FR,6
18544,ES,4
18545,ES,4
18546,DE,3
18547,ZH,20
18548,DE,3
18549,FR,6
18550,ES,4
18551,FR,6
18552,FR,6
18553,NL,11
18554,FR,6
18555,TR,19
18556,FR,6
18557,CS,1
18558,DA,2
18559,DE,3
18560,FR,6
18561,RU,16
18562,PT,15
18563,NO,12
18564,RU,16
18565,DE,3
18566,DA,2
18567,FR,6
18568,DE,3
18569,ZH,20
18570,ES,4
18571,PL,14
18572,DE,3
18573,ES,4
18574,ZH,20
18575,RU,16
18576,ZH,20
18577,JA,9
18578,DE,3
18579,DE,3
18580,DE,3
18581,FR,6
18582,OTHER,13
18583,DE,3
18584,ES,4
18585,DE,3
18586,RU,16
18587,DE,3
18588,FR,6
18589,FR,6
18590,JA,9
18591,FR,6
18592,DE,3
18593,PL,14
18594,ZH,20
18595,FR,6
18596,DE,3
18597,DE,3
18598,RU,16
18599,PL,14
18600,ZH,20
18601,FR,6
18602,JA,9
18603,DE,3
18604,FR,6
18605,FR,6
18606,DA,2
18607,PT,15
18608,FR,6
18609,PT,15
18610,PL,14
18611,PL,14
18612,FR,6
18613,DE,3
18614,OTHER,13
18615,ES,4
18616,DE,3
18617,RU,16
18618,DE,3
18619,DE,3
18620,RU,16
18621,ES,4
18622,RU,16
18623,PT,15
18624,IT,8
18625,RU,16
18626,PL,14
18627,FR,6
18628,DE,3
18629,FR,6
18630,FR,6
18631,DE,3
18632,ES,4
18633,ES,4
18634,ES,4
18635,DE,3
18636,ES,4
18637,DE,3
18638,RU,16
18639,DE,3
18640,KO,10
18641,FR,6
18642,PT,15
18643,SV,17
18644,FR,6
18645,DE,3
18646,DE,3
18647,RU,16
18648,PT,15
18649,JA,9
18650,FR,6
18651,DE,3
18652,RU,16
18653,TR,19
18654,IT,8
18655,FR,6
18656,DE,3
18657,DE,3
18658,FR,6
18659,OTHER,13
18660,FR,6
18661,RU,16
18662,RU,16
18663,DE,3
18664,ZH,20
18665,KO,10
18666,RU,16
18667,DE,3
18668,DA,2
18669,PT,15
18670,ZH,20
18671,RU,16
18672,IT,8
18673,RU,16
18674,DE,3
18675,CS,1
18676,FI,5
18677,NO,12
18678,DE,3
18679,DE,3
18680,DE,3
18681,DE,3
18682,FR,6
18683,DE,3
18684,PT,15
18685,FR,6
18686,FR,6
18687,ES,4
18688,OTHER,13
18689,DE,3
18690,PL,14
18691,ES,4
18692,ES,4
18693,PT,15
18694,KO,10
18695,RU,16
18696,DE,3
18697,HU,7
18698,ES,4
18699,DE,3
18700,DE,3
18701,DE,3
18702,FR,6
18703,ZH,20
18704,FR,6
18705,DE,3
18706,SV,17
18707,DE,3
18708,PL,14
18709,RU,16
18710,IT,8
18711,TH,18
18712,DE,3
18713,KO,10
18714,ES,4
18715,ES,4
18716,HU,7
18717,TH,18
18718,RU,16
18719,PT,15
18720,RU,16
18721,ES,4
18722,ES,4
18723,ES,4
18724,FR,6
18725,FR,6
18726,PT,15
18727,ZH,20
18728,ZH,20
18729,PL,14
18730,PL,14
18731,FR,6
18732,DE,3
18733,ZH,20
18734,FR,6
18735,FI,5
18736,DE,3
18737,HU,7
18738,PT,15
18739,FR,6
18740,DE,3
18741,TH,18
18742,FR,6
18743,ES,4
18744,FR,6
18745,FR,6
18746,FR,6
18747,RU,16
18748,DE,3
18749,NL,11
18750,OTHER,13
18751,IT,8
18752,DE,3
18753,DE,3
18754,DE,3
18755,FR,6
18756,ES,4
18757,JA,9
18758,ES,4
18759,ES,4
18760,RU,16
18761,RU,16
18762,RU,16
18763,IT,8
18764,FR,6
18765,DE,3
18766,DE,3
18767,PT,15
18768,DE,3
18769,DE,3
18770,DE,3
18771,DE,3
18772,DE,3
18773,DE,3
18774,ES,4
18775,RU,16
18776,FR,6
18777,FR,6
18778,KO,10
18779,ES,4
18780,ES,4
18781,DE,3
18782,ES,4
18783,RU,16
18784,ES,4
18785,RU,16
18786,ES,4
18787,NL,11
18788,DE,3
18789,PT,15
18790,DE,3
18791,FR,6
18792,DE,3
18793,PT,15
18794,PL,14
18795,RU,16
18796,DE,3
18797,PL,14
18798,DA,2
18799,DE,3
18800,IT,8
18801,DE,3
18802,ES,4
18803,DE,3
18804,DE,3
18805,DE,3
18806,DE,3
18807,FI,5
18808,DE,3
18809,RU,16
18810,NL,11
18811,FR,6
18812,TR,19
18813,DE,3
18814,ES,4
18815,DE,3
18816,FR,6
18817,DE,3
18818,ZH,20
18819,FR,6
18820,FR,6
18821,ES,4
18822,FR,6
18823,RU,16
18824,PT,15
18825,DE,3
18826,FR,6
18827,ES,4
18828,FR,6
18829,FR,6
18830,FR,6
18831,ZH,20
18832,FR,6
18833,PL,14
18834,DE,3
18835,DE,3
18836,FR,6
18837,TH,18
18838,RU,16
18839,PL,14
18840,PT,15
18841,FR,6
18842,DE,3
18843,KO,10
18844,DE,3
18845,TH,18
18846,DE,3
18847,RU,16
18848,PT,15
18849,ES,4
18850,PT,15
18851,DE,3
18852,PT,15
18853,DE,3
18854,DE,3
18855,SV,17
18856,FR,6
18857,FR,6
18858,RU,16
18859,RU,16
18860,ZH,20
18861,ZH,20
18862,RU,16
18863,DE,3
18864,RU,16
18865,RU,16
18866,RU,16
18867,PL,14
18868,DE,3
18869,DE,3
18870,PT,15
18871,DA,2
18872,FR,6
18873,DE,3
18874,FR,6
18875,FR,6
18876,DE,3
18877,FR,6
18878,ES,4
18879,RU,16
18880,TR,19
18881,DE,3
18882,OTHER,13
18883,FR,6
18884,DE,3
18885,DE,3
18886,FR,6
18887,IT,8
18888,DE,3
18889,ES,4
18890,CS,1
18891,ES,4
18892,ES,4
18893,DE,3
18894,ES,4
18895,PL,14
18896,DE,3
18897,FR,6
18898,DE,3
18899,FR,6
18900,RU,16
18901,ZH,20
18902,SV,17
18903,ZH,20
18904,ES,4
18905,PT,15
18906,DE,3
18907,DE,3
18908,KO,10
18909,FR,6
18910,RU,16
18911,RU,16
18912,IT,8
18913,DE,3
18914,FR,6
18915,FI,5
18916,OTHER,13
18917,PT,15
18918,FR,6
18919,ES,4
18920,JA,9
18921,DE,3
18922,DE,3
18923,CS,1
18924,DE,3
18925,NL,11
18926,DE,3
18927,DE,3
18928,PT,15
18929,ES,4
18930,RU,16
18931,FI,5
18932,RU,16
18933,ES,4
18934,ES,4
18935,ZH,20
18936,PT,15
18937,FR,6
18938,FI,5
18939,FR,6
18940,FR,6
18941,ZH,20
18942,ES,4
18943,ES,4
18944,ES,4
18945,FR,6
18946,FR,6
18947,DE,3
18948,DE,3
18949,IT,8
18950,DE,3
18951,TR,19
18952,ES,4
18953,DE,3
18954,DE,3
18955,PT,15
18956,DE,3
18957,CS,1
18958,DE,3
18959,JA,9
18960,RU,16
18961,PT,15
18962,ES,4
18963,ZH,20
18964,RU,16
18965,NL,11
18966,ZH,20
18967,RU,16
18968,FR,6
18969,FR,6
18970,FR,6
18971,TH,18
18972,RU,16
18973,FR,6
18974,DE,3
18975,DE,3
18976,HU,7
18977,ES,4
18978,PL,14
18979,DE,3
18980,DE,3
18981,CS,1
18982,FR,6
18983,FR,6
18984,ES,4
18985,ES,4
18986,FR,6
18987,FR,6
18988,ZH,20
18989,IT,8
18990,JA,9
18991,FR,6
18992,NL,11
18993,DE,3
18994,DE,3
18995,ZH,20
18996,ES,4
18997,FR,6
18998,IT,8
18999,PT,15
19000,ES,4
19001,ES,4
19002,RU,16
19003,ES,4
19004,DE,3
19005,JA,9
19006,ZH,20
19007,ES,4
19008,PT,15
19009,DE,3
19010,PT,15
19011,NL,11
19012,PT,15
19013,OTHER,13
19014,RU,16
19015,DE,3
19016,RU,16
19017,FR,6
19018,RU,16
19019,ES,4
19020,FR,6
19021,DE,3
19022,DE,3
19023,JA,9
19024,PT,15
19025,FR,6
19026,PT,15
19027,ZH,20
19028,PT,15
19029,DE,3
19030,ES,4
19031,JA,9
19032,CS,1
19033,DE,3
19034,DE,3
19035,FR,6
19036,DE,3
19037,RU,16
19038,PT,15
19039,ES,4
19040,ZH,20
