views,mature,life_time,created_at,updated_at,numeric_id,dead_account,language,affiliate
4870,0,761,2016-09-09,2018-10-10,82894,0,EN,1
4963,1,2465,2012-01-12,2018-10-12,82895,0,PT,1
988,0,1125,2015-09-12,2018-10-11,82896,0,DE,0
4383,0,571,2017-03-20,2018-10-12,82897,0,PT,0
1216446,0,2327,2012-05-29,2018-10-12,82898,0,RU,0
2773,1,701,2016-11-10,2018-10-12,82899,0,EN,1
933,1,1111,2015-08-19,2018-09-03,82900,0,EN,0
453,1,1520,2014-08-14,2018-10-12,82901,0,EN,0
688,0,1509,2014-08-19,2018-10-06,82902,0,EN,0
253,1,1661,2014-03-20,2018-10-06,82903,0,EN,0
7338,1,1960,2013-05-23,2018-10-04,82904,0,EN,1
855,0,902,2016-04-23,2018-10-12,82905,0,ZH,0
14329,0,2416,2012-02-19,2018-10-01,82906,0,EN,1
464,0,1572,2014-04-15,2018-08-04,82907,0,EN,0
749,0,1037,2015-12-08,2018-10-10,82908,0,PT,0
9106,0,2016,2013-04-05,2018-10-12,82909,0,NL,1
22280,0,3395,2009-06-01,2018-09-17,82910,0,EN,1
3882,1,2595,2011-09-04,2018-10-12,82911,0,EN,0
1096,0,1797,2013-11-08,2018-10-10,82912,0,EN,0
40701,0,1777,2013-11-30,2018-10-12,82913,0,EN,1
807,1,1432,2014-09-29,2018-08-31,82914,0,PT,0
131888,1,1059,2015-11-18,2018-10-12,82915,0,FR,1
3063,0,2106,2013-01-05,2018-10-12,82916,0,EN,0
20760,0,2051,2013-02-28,2018-10-11,82917,0,EN,1
44197,0,2284,2012-07-10,2018-10-11,82918,0,EN,1
4809,0,2461,2012-01-12,2018-10-08,82919,0,EN,0
517,0,2077,2013-01-23,2018-10-01,82920,0,EN,0
17679,1,780,2016-08-23,2018-10-12,82921,0,EN,1
3190,0,1152,2015-06-29,2018-08-24,82922,0,EN,0
1638,1,1710,2014-01-31,2018-10-07,82923,0,EN,1
48693,0,706,2016-11-05,2018-10-12,82924,0,EN,0
2271,0,1772,2013-12-05,2018-10-12,82925,0,EN,1
33872,1,2592,2011-09-07,2018-10-12,82926,0,EN,0
4602,0,2381,2012-03-27,2018-10-03,82927,0,EN,0
3077,1,451,2017-07-16,2018-10-10,82928,0,EN,1
374472,1,1432,2014-11-10,2018-10-12,82929,0,DE,0
5054,0,1297,2015-03-21,2018-10-08,82930,0,EN,1
264,0,2199,2012-09-21,2018-09-29,82931,0,EN,0
31303,1,2235,2012-08-29,2018-10-12,82932,0,EN,1
6357,0,1066,2015-11-10,2018-10-11,82933,0,EN,1
2622,0,951,2016-02-14,2018-09-22,82934,0,EN,1
2049,0,2183,2012-10-13,2018-10-05,82935,0,EN,0
3454,0,1907,2013-07-20,2018-10-09,82936,0,EN,1
1372343,0,1638,2014-04-18,2018-10-12,82937,0,PT,0
144,1,1626,2014-04-09,2018-09-21,82938,0,EN,0
295820,0,1979,2013-05-08,2018-10-08,82939,0,EN,0
86039,1,1956,2013-05-03,2018-09-10,82940,0,DE,0
130062,1,2262,2012-08-02,2018-10-12,82941,0,EN,0
25272,0,1358,2015-01-23,2018-10-12,82942,0,ES,1
6319,0,2331,2012-05-14,2018-10-01,82943,0,EN,0
1315,0,3199,2010-01-08,2018-10-12,82944,0,EN,1
1413,1,2895,2010-11-04,2018-10-08,82945,0,EN,0
617,0,1943,2013-05-06,2018-08-31,82946,0,EN,0
11713,1,902,2016-04-02,2018-09-21,82947,0,EN,1
850,1,1823,2013-03-13,2018-03-10,82948,1,ZH,0
735,0,1523,2014-08-11,2018-10-12,82949,0,ES,0
6077,0,895,2016-04-29,2018-10-11,82950,0,EN,1
735,0,409,2017-08-10,2018-09-23,82951,0,EN,0
11355,0,1342,2015-01-30,2018-10-03,82952,0,EN,0
7245,1,1424,2014-11-18,2018-10-12,82953,0,EN,1
14131,1,623,2017-01-27,2018-10-12,82954,0,EN,1
7102538,0,2352,2012-05-04,2018-10-12,82955,0,IT,0
3259,0,2599,2011-07-14,2018-08-25,82956,0,EN,0
336,0,1105,2015-08-18,2018-08-27,82957,0,EN,0
731,0,1667,2013-11-28,2018-06-22,82958,1,ES,1
495,0,574,2017-03-03,2018-09-28,82959,0,EN,0
6628,1,2136,2012-12-06,2018-10-12,82960,0,EN,1
2096,1,835,2016-06-22,2018-10-05,82961,0,EN,1
3524,0,2721,2011-04-28,2018-10-09,82962,0,EN,1
85093,1,1282,2015-04-09,2018-10-12,82963,0,EN,1
3044,0,1997,2013-04-24,2018-10-12,82964,0,DE,0
3452,1,1722,2014-01-19,2018-10-07,82965,0,EN,1
1658,0,1185,2015-07-14,2018-10-11,82966,0,FR,0
1619,0,1310,2013-05-16,2016-12-16,82967,1,EN,0
10728,0,760,2016-09-12,2018-10-12,82968,0,TR,1
7911,1,1077,2015-10-31,2018-10-12,82969,0,PT,0
840,0,607,2017-02-03,2018-10-03,82970,0,DE,0
633,0,275,2018-01-02,2018-10-04,82971,0,ES,0
281,1,1536,2014-07-06,2018-09-19,82972,0,EN,0
19762,0,1469,2014-10-02,2018-10-10,82973,0,ZH,0
1574,1,1528,2014-08-04,2018-10-10,82974,0,EN,1
455,0,1063,2015-10-28,2018-09-25,82975,0,EN,0
2163,1,2669,2011-06-22,2018-10-12,82976,0,EN,0
2213,1,1491,2014-09-06,2018-10-06,82977,0,EN,0
13990,0,1994,2013-04-18,2018-10-03,82978,0,RU,1
9828,0,860,2016-06-04,2018-10-12,82979,0,PT,1
624,0,2435,2012-02-05,2018-10-06,82980,0,EN,0
1212500,1,1411,2014-12-01,2018-10-12,82981,0,FR,0
3333683,0,2277,2012-07-18,2018-10-12,82982,0,FR,0
9313,1,1037,2015-12-10,2018-10-12,82983,0,EN,1
5319,1,1579,2014-06-15,2018-10-11,82984,0,EN,1
7622,0,977,2016-02-08,2018-10-12,82985,0,EN,1
4452,1,737,2016-10-02,2018-10-09,82986,0,EN,1
1797,0,201,2018-03-03,2018-09-20,82987,0,EN,1
5141,0,2209,2012-08-22,2018-09-09,82988,0,EN,1
4096,0,1645,2014-04-11,2018-10-12,82989,0,EN,1
229908,1,2462,2012-01-15,2018-10-12,82990,0,DE,0
3242,0,2393,2012-01-29,2018-08-18,82991,0,EN,0
1450,0,1348,2015-01-26,2018-10-05,82992,0,EN,0
442,1,1228,2015-02-17,2018-06-29,82993,1,EN,0
3154,1,2898,2010-11-05,2018-10-12,82994,0,EN,1
1153,0,1264,2015-04-25,2018-10-10,82995,0,EN,0
452983,1,1687,2014-02-28,2018-10-12,82996,0,FR,0
246591,0,2455,2012-01-20,2018-10-10,82997,0,EN,1
352,1,490,2017-05-17,2018-09-19,82998,0,EN,0
3379,1,2040,2013-03-03,2018-10-03,82999,0,EN,1
19391,0,1214,2015-06-16,2018-10-12,83000,0,EN,1
337628,0,2312,2012-06-13,2018-10-12,83001,0,EN,0
2792,0,1139,2015-08-30,2018-10-12,83002,0,EN,1
1810,0,291,2017-12-25,2018-10-12,83003,0,EN,1
30389,1,2072,2013-02-08,2018-10-12,83004,0,EN,1
8521,0,2164,2012-11-08,2018-10-12,83005,0,ES,0
35958,1,1182,2015-07-17,2018-10-11,83006,0,EN,1
839,1,307,2017-11-23,2018-09-26,83007,0,EN,0
421,0,1200,2015-06-30,2018-10-12,83008,0,EN,0
169,1,1060,2015-11-02,2018-09-27,83009,0,EN,0
21128,0,1748,2013-12-19,2018-10-02,83010,0,ES,0
368002,1,1603,2014-05-20,2018-10-09,83011,0,DE,0
5990,0,2403,2012-03-12,2018-10-10,83012,0,EN,0
3874,0,1363,2015-01-18,2018-10-12,83013,0,EN,0
36406,0,1501,2014-09-02,2018-10-12,83014,0,TR,1
4181,0,1267,2015-04-21,2018-10-09,83015,0,EN,1
2251,0,1855,2013-09-11,2018-10-10,83016,0,EN,0
1506,0,1050,2015-11-27,2018-10-12,83017,0,EN,0
1404,0,1794,2013-10-17,2018-09-15,83018,0,EN,0
242369,1,2080,2013-01-31,2018-10-12,83019,0,DE,1
17584,0,2190,2012-10-12,2018-10-11,83020,0,EN,1
102,0,1458,2014-07-29,2018-07-26,83021,0,EN,0
136,0,446,2017-05-01,2018-07-21,83022,0,EN,0
986,0,1145,2015-08-14,2018-10-02,83023,0,EN,1
41711,1,2404,2012-02-17,2018-09-17,83024,0,EN,0
7396,1,1736,2014-01-06,2018-10-08,83025,0,EN,0
46810,1,2773,2011-03-09,2018-10-11,83026,0,EN,1
936,1,919,2016-04-03,2018-10-09,83027,0,EN,0
1064,0,2429,2012-02-17,2018-10-12,83028,0,EN,1
11632,1,1861,2013-09-07,2018-10-12,83029,0,RU,1
42043,0,1329,2015-02-21,2018-10-12,83030,0,EN,0
1433,1,934,2016-03-16,2018-10-06,83031,0,EN,1
194,1,1183,2015-06-09,2018-09-04,83032,0,EN,0
3100,0,2139,2012-12-01,2018-10-10,83033,0,EN,0
598,0,1134,2015-09-04,2018-10-12,83034,0,EN,0
823,1,985,2016-01-31,2018-10-12,83035,0,EN,0
4752,1,1188,2015-07-04,2018-10-04,83036,0,EN,1
2543,0,1946,2013-05-27,2018-09-24,83037,0,EN,0
5066,1,1422,2014-11-20,2018-10-12,83038,0,FR,1
20747,0,671,2016-12-10,2018-10-12,83039,0,EN,1
160919,1,2394,2012-03-23,2018-10-12,83040,0,EN,1
1806,0,1639,2014-04-17,2018-10-12,83041,0,FR,1
4966,1,2760,2011-03-20,2018-10-09,83042,0,EN,1
1120,0,1611,2014-05-12,2018-10-09,83043,0,FR,0
269571,0,1122,2015-09-16,2018-10-12,83044,0,RU,0
7403,1,1404,2014-12-08,2018-10-12,83045,0,EN,1
43116,1,1496,2014-09-07,2018-10-12,83046,0,FR,1
8504,0,1466,2014-10-05,2018-10-10,83047,0,EN,1
950,0,1717,2014-01-24,2018-10-07,83048,0,EN,0
901,0,1701,2014-02-12,2018-10-10,83049,0,EN,1
22152,1,1679,2014-03-07,2018-10-11,83050,0,EN,1
4279,1,1548,2014-07-17,2018-10-12,83051,0,EN,1
32965,1,925,2016-03-31,2018-10-12,83052,0,ZH,1
2606,0,867,2016-05-25,2018-10-09,83053,0,EN,1
4694,0,1125,2015-09-13,2018-10-12,83054,0,RU,0
149,1,668,2016-11-20,2018-09-19,83055,0,EN,0
2560,1,890,2016-05-05,2018-10-12,83056,0,DE,1
39670,1,2434,2012-02-09,2018-10-09,83057,0,EN,0
15785,0,2388,2012-03-28,2018-10-11,83058,0,ZH,0
21221,1,2089,2013-01-22,2018-10-12,83059,0,EN,1
3552,0,1830,2013-10-08,2018-10-12,83060,0,EN,1
1093,1,1652,2014-04-04,2018-10-12,83061,0,EN,1
496,1,437,2017-06-12,2018-08-23,83062,0,EN,0
1832,0,1164,2015-07-15,2018-09-21,83063,0,EN,1
910,0,2151,2012-11-21,2018-10-12,83064,0,EN,0
3999,0,1278,2015-04-13,2018-10-12,83065,0,RU,0
2256,0,1706,2014-01-27,2018-09-29,83066,0,DE,0
119334,1,1895,2013-08-02,2018-10-10,83067,0,DE,1
11556,1,920,2016-04-05,2018-10-12,83068,0,ZH,1
15437,0,2427,2012-02-19,2018-10-12,83069,0,EN,1
1203,1,944,2016-02-10,2018-09-11,83070,0,EN,0
3728,1,798,2016-08-05,2018-10-12,83071,0,EN,1
4071,1,2513,2011-11-17,2018-10-04,83072,0,EN,0
10286,0,3503,2009-01-12,2018-08-16,83073,0,EN,0
15105,1,2624,2011-07-24,2018-09-29,83074,0,EN,0
8134,0,977,2016-02-07,2018-10-11,83075,0,EN,1
805,0,1235,2015-04-05,2018-08-22,83076,0,EN,0
8147,1,1958,2013-06-02,2018-10-12,83077,0,EN,1
898,0,1321,2015-02-26,2018-10-09,83078,0,EN,0
23953,1,2423,2012-02-17,2018-10-06,83079,0,EN,1
4171,0,2196,2012-10-02,2018-10-07,83080,0,FR,0
58510,0,2099,2013-01-12,2018-10-12,83081,0,RU,1
14382,1,1842,2013-09-26,2018-10-12,83082,0,FR,1
7154,0,1048,2015-11-28,2018-10-11,83083,0,RU,1
695499,0,1426,2014-11-16,2018-10-12,83084,0,EN,0
146610,0,967,2016-02-18,2018-10-12,83085,0,FR,0
7592,1,1673,2014-03-13,2018-10-11,83086,0,EN,1
2054,0,977,2016-01-22,2018-09-25,83087,0,JA,0
420911,0,1382,2014-12-30,2018-10-12,83088,0,ZH,1
5502,0,1773,2013-12-01,2018-10-09,83089,0,EN,1
289,1,760,2016-06-28,2018-07-28,83090,0,EN,0
1002,0,1911,2013-07-19,2018-10-12,83091,0,FR,0
25550,0,2474,2011-12-23,2018-10-01,83092,0,EN,0
1399,0,1720,2013-12-30,2018-09-15,83093,0,PT,0
1840,0,682,2016-11-29,2018-10-12,83094,0,EN,1
5213239,0,2524,2011-11-14,2018-10-12,83095,0,EN,0
6949,0,2469,2012-01-07,2018-10-11,83096,0,PT,1
15391,1,561,2017-03-27,2018-10-09,83097,0,EN,1
2015,0,2058,2013-02-08,2018-09-28,83098,0,EN,0
2857,1,2479,2011-12-22,2018-10-05,83099,0,EN,1
955,0,1407,2014-11-28,2018-10-05,83100,0,EN,0
988,0,1008,2016-01-02,2018-10-06,83101,0,EN,0
30779,0,687,2016-11-24,2018-10-12,83102,0,EN,1
1366,1,155,2018-04-29,2018-10-01,83103,0,EN,1
717,0,411,2017-08-25,2018-10-10,83104,0,EN,0
22283,0,901,2016-04-24,2018-10-12,83105,0,EN,1
158058,1,3048,2010-04-27,2018-08-31,83106,0,EN,0
1572,0,639,2016-12-30,2018-09-30,83107,0,EN,0
6541,1,472,2017-06-27,2018-10-12,83108,0,ES,1
581,0,1715,2014-01-04,2018-09-15,83109,0,EN,1
6907,0,1995,2013-04-23,2018-10-09,83110,0,EN,1
899,1,148,2018-04-24,2018-09-19,83111,0,EN,1
919,0,537,2017-04-23,2018-10-12,83112,0,DE,0
3138,0,1328,2015-02-22,2018-10-12,83113,0,CS,0
251,0,1358,2015-01-05,2018-09-24,83114,0,DE,0
1723,0,1544,2014-07-17,2018-10-08,83115,0,EN,0
260,0,712,2016-10-01,2018-09-13,83116,0,EN,0
2107,0,1766,2013-12-11,2018-10-12,83117,0,PT,0
1334,0,580,2017-03-06,2018-10-07,83118,0,FR,1
7115,1,1752,2013-12-24,2018-10-11,83119,0,EN,1
5054,0,597,2017-01-26,2018-09-15,83120,0,RU,0
7019,0,1172,2015-07-28,2018-10-12,83121,0,FR,1
24686,0,1794,2013-11-13,2018-10-12,83122,0,ES,1
3118,1,1006,2016-01-09,2018-10-11,83123,0,EN,1
1167,0,2155,2012-10-26,2018-09-20,83124,0,EN,1
136054,1,2222,2012-09-11,2018-10-12,83125,0,ZH,1
213248,0,3391,2009-06-25,2018-10-07,83126,0,EN,0
16,0,1363,2014-11-11,2018-08-05,83127,0,EN,0
2796,0,2152,2012-10-30,2018-09-21,83128,0,EN,0
2225,0,1217,2015-06-13,2018-10-12,83129,0,JA,0
866,1,660,2016-12-17,2018-10-08,83130,0,EN,0
16527,1,2510,2011-09-10,2018-07-25,83131,0,EN,0
1966,1,1850,2013-09-16,2018-10-10,83132,0,EN,1
35347,0,1605,2014-05-20,2018-10-11,83133,0,KO,1
757,0,1152,2015-05-16,2018-07-11,83134,1,EN,0
6650,1,1493,2014-09-09,2018-10-11,83135,0,EN,1
558,1,2258,2012-07-03,2018-09-08,83136,0,FR,0
8972,1,910,2016-04-09,2018-10-06,83137,0,DE,0
5736,1,1026,2015-12-21,2018-10-12,83138,0,EN,1
4328,1,659,2016-12-20,2018-10-10,83139,0,EN,1
385,1,1276,2015-04-10,2018-10-07,83140,0,EN,0
51899,0,2404,2012-03-13,2018-10-12,83141,0,EN,1
22886,1,1143,2015-08-26,2018-10-12,83142,0,EN,1
13911,0,2496,2011-12-09,2018-10-09,83143,0,EN,0
15201,0,2485,2011-11-13,2018-09-02,83144,0,ZH,0
91363,1,1715,2014-01-31,2018-10-12,83145,0,EN,0
2946,0,1447,2014-10-26,2018-10-12,83146,0,FR,1
16741,0,1017,2015-12-28,2018-10-10,83147,0,ES,0
2019,1,1901,2013-07-18,2018-10-01,83148,0,EN,1
4365,1,2724,2011-04-24,2018-10-08,83149,0,NO,0
273,1,882,2016-04-25,2018-09-24,83150,0,EN,0
437,1,2505,2011-12-03,2018-10-12,83151,0,EN,0
71733,0,1607,2014-05-19,2018-10-12,83152,0,EN,1
1032,1,418,2017-07-05,2018-08-27,83153,0,EN,1
39493,1,1822,2013-10-13,2018-10-09,83154,0,EN,1
477,0,1037,2015-12-07,2018-10-09,83155,0,EN,0
6057,1,841,2016-06-21,2018-10-10,83156,0,EN,1
7241,0,1982,2013-05-09,2018-10-12,83157,0,EN,1
584,0,2109,2012-12-28,2018-10-07,83158,0,KO,0
124,0,884,2016-05-11,2018-10-12,83159,0,EN,0
2110,0,1371,2015-01-10,2018-10-12,83160,0,RU,0
7532,0,1862,2013-09-01,2018-10-07,83161,0,JA,1
159,0,202,2018-02-04,2018-08-25,83162,0,DE,0
2147,1,1730,2014-01-14,2018-10-10,83163,0,EN,1
3002,0,874,2016-05-14,2018-10-05,83164,0,EN,1
651,0,946,2015-12-11,2018-07-14,83165,0,EN,0
5483,0,2204,2012-09-26,2018-10-09,83166,0,HU,0
1736,0,648,2017-01-02,2018-10-12,83167,0,FR,0
958,0,1627,2013-12-22,2018-06-06,83168,1,EN,0
6901,1,1177,2015-07-03,2018-09-22,83169,0,EN,1
13031,0,2162,2012-11-10,2018-10-12,83170,0,EN,1
1311,0,1635,2014-03-12,2018-09-02,83171,0,PL,0
16683,0,2282,2012-06-10,2018-09-09,83172,0,EN,0
512,0,961,2016-02-10,2018-09-28,83173,0,FR,0
37600,0,700,2016-11-11,2018-10-12,83174,0,KO,1
821,1,309,2017-11-30,2018-10-05,83175,0,ES,1
147305,1,1662,2014-03-25,2018-10-12,83176,0,EN,1
1935,1,1267,2015-04-24,2018-10-12,83177,0,RU,0
3249047,1,2218,2012-09-15,2018-10-12,83178,0,EN,0
12992,0,976,2016-02-09,2018-10-12,83179,0,RU,1
2369,1,2197,2012-09-28,2018-10-04,83180,0,FR,0
115,0,1521,2014-08-01,2018-09-30,83181,0,EN,0
12171,1,906,2016-04-14,2018-10-07,83182,0,NL,1
5614,0,1491,2014-09-12,2018-10-12,83183,0,ES,1
1264,0,2882,2010-11-08,2018-09-29,83184,0,EN,0
1859,0,1984,2013-04-11,2018-09-16,83185,0,EN,0
852,0,702,2016-11-09,2018-10-12,83186,0,EN,0
2128,0,356,2017-10-20,2018-10-11,83187,0,DE,0
7511,1,1976,2013-03-30,2018-08-27,83188,0,EN,1
274,1,424,2017-08-10,2018-10-08,83189,0,EN,0
3133,1,1896,2013-08-03,2018-10-12,83190,0,EN,1
52986,1,1800,2013-11-07,2018-10-12,83191,0,EN,1
36606,1,459,2017-07-09,2018-10-11,83192,0,EN,1
4789,0,2623,2011-08-07,2018-10-12,83193,0,EN,1
7796,1,1853,2013-09-15,2018-10-12,83194,0,EN,1
1421,1,959,2016-02-21,2018-10-07,83195,0,EN,1
20777,0,2335,2012-04-26,2018-09-17,83196,0,PL,0
20683,1,2433,2012-02-13,2018-10-12,83197,0,EN,1
2354,1,1294,2015-03-17,2018-10-01,83198,0,EN,0
5906,1,890,2016-05-04,2018-10-11,83199,0,EN,1
10899,1,2007,2013-03-29,2018-09-26,83200,0,PL,0
4408,1,1997,2013-04-18,2018-10-06,83201,0,EN,0
1927,1,1298,2015-03-24,2018-10-12,83202,0,RU,0
12335,0,1706,2014-02-09,2018-10-12,83203,0,EN,1
2508,0,1883,2013-08-12,2018-10-08,83204,0,EN,0
973,1,2647,2011-07-14,2018-10-12,83205,0,EN,1
185161,1,1310,2015-03-12,2018-10-12,83206,0,EN,1
4914,1,2732,2011-04-19,2018-10-11,83207,0,EN,0
4830,1,925,2016-03-26,2018-10-07,83208,0,EN,1
920,1,290,2017-12-26,2018-10-12,83209,0,EN,0
1364422,0,637,2017-01-13,2018-10-12,83210,0,EN,0
546245,0,913,2016-04-12,2018-10-12,83211,0,ES,0
5419,1,1982,2013-05-09,2018-10-12,83212,0,EN,1
2359,0,1101,2015-10-07,2018-10-12,83213,0,EN,1
76177,0,3519,2009-02-22,2018-10-12,83214,0,EN,1
67476,0,587,2017-03-04,2018-10-12,83215,0,EN,1
1648,0,1363,2015-01-18,2018-10-12,83216,0,EN,1
3777,1,1631,2014-04-24,2018-10-11,83217,0,EN,0
29913,1,2628,2011-07-23,2018-10-02,83218,0,EN,1
354,0,1112,2015-09-20,2018-10-06,83219,0,EN,0
628,1,1385,2014-12-10,2018-09-25,83220,0,EN,0
16976,0,2041,2013-03-10,2018-10-11,83221,0,EN,1
3247,1,1768,2013-12-03,2018-10-06,83222,0,EN,0
1941,0,1652,2014-04-04,2018-10-12,83223,0,EN,1
1834,0,2070,2013-02-10,2018-10-12,83224,0,EN,0
3526,1,1943,2013-05-10,2018-09-04,83225,0,EN,1
25154,1,1018,2015-12-29,2018-10-12,83226,0,PT,1
4952,1,1731,2014-01-13,2018-10-10,83227,0,EN,1
2216,0,1437,2014-11-04,2018-10-11,83228,0,RU,0
2863,1,534,2017-04-25,2018-10-11,83229,0,EN,0
3683,1,1828,2012-11-01,2017-11-03,83230,1,EN,0
3094,0,2074,2013-02-01,2018-10-07,83231,0,EN,0
1981,1,822,2016-07-04,2018-10-04,83232,0,EN,0
18778,1,2183,2012-10-20,2018-10-12,83233,0,EN,1
527,0,1275,2015-04-13,2018-10-09,83234,0,FR,0
20739,0,1890,2013-08-08,2018-10-11,83235,0,EN,1
990990,0,2558,2011-10-11,2018-10-12,83236,0,EN,0
4053,0,1915,2013-07-14,2018-10-11,83237,0,EN,1
439,0,1916,2013-07-13,2018-10-11,83238,0,EN,0
523,0,1893,2013-07-30,2018-10-05,83239,0,EN,0
2069,0,894,2016-05-01,2018-10-12,83240,0,OTHER,1
3425,0,1280,2015-04-09,2018-10-10,83241,0,EN,1
1789,1,1281,2015-04-05,2018-10-07,83242,0,EN,1
480,1,2051,2013-01-15,2018-08-28,83243,0,EN,0
1037,0,1763,2013-06-17,2018-04-15,83244,1,EN,1
6063,1,1605,2014-05-19,2018-10-10,83245,0,EN,0
3764,0,875,2016-05-20,2018-10-12,83246,0,ES,1
1284,0,1366,2015-01-13,2018-10-10,83247,0,EN,1
1120,0,3467,2009-04-10,2018-10-07,83248,0,EN,0
7645,0,2590,2011-09-08,2018-10-11,83249,0,FR,0
341,0,823,2016-07-08,2018-10-09,83250,0,EN,0
20809,1,1517,2014-08-16,2018-10-11,83251,0,DE,1
553,1,2385,2012-03-31,2018-10-11,83252,0,EN,0
905,0,1964,2013-05-21,2018-10-06,83253,0,DE,0
15247,0,1423,2014-11-19,2018-10-12,83254,0,RU,0
5375,1,1104,2015-10-02,2018-10-10,83255,0,EN,1
12306,0,2461,2012-01-11,2018-10-07,83256,0,EN,0
151,1,1387,2014-12-24,2018-10-11,83257,0,EN,0
5233,0,2027,2013-03-21,2018-10-08,83258,0,EN,1
3424,1,1305,2015-03-16,2018-10-11,83259,0,EN,0
305,1,1385,2014-12-15,2018-09-30,83260,0,EN,0
378,0,1350,2015-01-31,2018-10-12,83261,0,EN,0
2293,1,1773,2013-12-03,2018-10-11,83262,0,EN,0
826,1,415,2017-08-12,2018-10-01,83263,0,EN,1
93154,0,2188,2012-10-15,2018-10-12,83264,0,ZH,1
988,0,1175,2015-07-22,2018-10-09,83265,0,SV,0
4459,0,2223,2012-09-09,2018-10-11,83266,0,EN,0
8336,0,1201,2015-06-24,2018-10-07,83267,0,EN,1
771,0,1048,2015-09-17,2018-07-31,83268,0,EN,0
1862,1,1355,2015-01-26,2018-10-12,83269,0,DE,0
1112,1,828,2016-07-06,2018-10-12,83270,0,EN,1
128799,0,1874,2013-08-25,2018-10-12,83271,0,FR,0
1308,0,1862,2013-08-24,2018-09-29,83272,0,EN,1
19210,1,855,2016-06-09,2018-10-12,83273,0,ZH,1
118706,0,456,2017-07-13,2018-10-12,83274,0,EN,1
2977,1,389,2017-09-17,2018-10-11,83275,0,EN,1
219,0,242,2018-02-12,2018-10-12,83276,0,EN,0
20063,0,1008,2015-11-26,2018-08-30,83277,0,EN,0
1292,1,2052,2013-02-27,2018-10-11,83278,0,EN,1
177,1,2034,2013-03-10,2018-10-04,83279,0,EN,0
1304,0,2064,2013-02-14,2018-10-10,83280,0,EN,0
1139,1,762,2016-07-13,2018-08-14,83281,0,EN,0
105,0,1444,2014-08-21,2018-08-04,83282,0,EN,0
20587,0,1684,2014-03-03,2018-10-12,83283,0,ZH,1
944968,1,1624,2014-05-02,2018-10-12,83284,0,EN,0
4155,0,1529,2013-08-12,2017-10-19,83285,1,EN,0
501420,0,2056,2013-02-24,2018-10-12,83286,0,ZH,0
544,1,1656,2014-03-25,2018-10-06,83287,0,EN,0
1111,0,1629,2014-03-28,2018-09-12,83288,0,FR,0
4285,0,305,2017-12-11,2018-10-12,83289,0,KO,1
212,0,736,2016-09-19,2018-09-25,83290,0,EN,0
118,1,2244,2012-07-10,2018-09-01,83291,0,EN,0
1050,0,1334,2015-01-27,2018-09-22,83292,0,EN,0
26208,1,2923,2010-10-10,2018-10-11,83293,0,ES,1
2657,1,1932,2013-06-22,2018-10-06,83294,0,EN,1
23429,0,3562,2009-01-04,2018-10-06,83295,0,ES,1
20625,0,2695,2011-05-27,2018-10-12,83296,0,EN,1
7321,0,1537,2014-07-15,2018-09-29,83297,0,EN,1
264,0,584,2015-09-25,2017-05-01,83298,1,EN,0
4894,0,2364,2012-04-13,2018-10-03,83299,0,ES,0
3926,0,3342,2009-02-28,2018-04-24,83300,1,OTHER,0
11903,1,2455,2012-01-21,2018-10-11,83301,0,EN,1
1165,1,1005,2016-01-11,2018-10-12,83302,0,EN,1
9389,0,1193,2015-07-01,2018-10-06,83303,0,EN,1
2712,0,2482,2011-12-25,2018-10-11,83304,0,JA,0
7802,0,2411,2012-03-05,2018-10-11,83305,0,EN,1
18463,1,1439,2014-11-03,2018-10-12,83306,0,EN,1
259,0,1183,2015-05-18,2018-08-13,83307,0,EN,0
207630,0,2634,2011-07-27,2018-10-12,83308,0,EN,0
496,1,936,2016-02-17,2018-09-10,83309,0,EN,1
19445,1,2043,2013-03-09,2018-10-12,83310,0,EN,1
1879,0,1711,2014-02-04,2018-10-12,83311,0,ZH,0
29990,1,2838,2011-01-02,2018-10-10,83312,0,EN,0
617,0,2519,2011-11-13,2018-10-06,83313,0,EN,0
83626,0,1203,2015-06-25,2018-10-10,83314,0,EN,1
35561,0,415,2017-08-23,2018-10-12,83315,0,KO,1
6112,0,2381,2012-04-03,2018-10-10,83316,0,NO,1
228,0,1558,2014-06-14,2018-09-19,83317,0,EN,0
2468044,0,2503,2011-12-05,2018-10-12,83318,0,EN,0
9516,1,1450,2014-10-22,2018-10-11,83319,0,EN,1
8563,1,1325,2015-02-02,2018-09-19,83320,0,EN,1
145042,0,888,2016-05-07,2018-10-12,83321,0,EN,1
16349,1,2339,2012-05-17,2018-10-12,83322,0,EN,1
986254,1,2258,2012-08-06,2018-10-12,83323,0,EN,0
33899,1,1009,2016-01-07,2018-10-12,83324,0,EN,1
15442,0,1930,2013-06-24,2018-10-06,83325,0,EN,0
330,1,722,2016-10-14,2018-10-06,83326,0,EN,0
13194,0,1220,2015-06-09,2018-10-11,83327,0,EN,1
1091,0,1908,2013-05-28,2018-08-18,83328,0,EN,0
1640,1,1989,2013-05-01,2018-10-11,83329,0,EN,1
646062,0,1674,2014-03-13,2018-10-12,83330,0,TR,0
82203,0,1295,2015-03-27,2018-10-12,83331,0,RU,1
6685,0,1294,2015-03-26,2018-10-10,83332,0,ES,0
1240,1,1588,2014-06-04,2018-10-09,83333,0,EN,0
3192,1,1619,2014-05-06,2018-10-11,83334,0,EN,1
